Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
GENESIS-8,Germany 🇩🇪,13.0°E,Non-Planned,Late-Stage,Yes,No,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GENESIS-8&sel_satname=GENESIS-8&plan_id=
F-SAT-RN-13E,France 🇫🇷,13.0°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-RN-13E&sel_satname=F-SAT-RN-13E&plan_id=
GENESIS-18,Germany 🇩🇪,13.0°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GENESIS-18&sel_satname=GENESIS-18&plan_id=
EUTELSAT EXB-13E,France 🇫🇷,13.0°E,Planned,Late-Stage,Yes,No,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-13E&sel_satname=EUTELSAT+EXB-13E&plan_id=plan
EUTELSAT EXB-37.2W,France 🇫🇷,13.0°E,Planned,Late-Stage,Yes,No,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-37.2W&sel_satname=EUTELSAT+EXB-37.2W&plan_id=plan
F-SAT-P-30B-13E-F,France 🇫🇷,13.0°E,Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-13E-F&sel_satname=F-SAT-P-30B-13E-F&plan_id=plan
F-SAT-E-30B-13E,France 🇫🇷,13.0°E,Planned,Early-Stage,Yes,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-E-30B-13E&sel_satname=F-SAT-E-30B-13E&plan_id=plan
F-SAT-30B-13E,France 🇫🇷,13.0°E,Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-13E&sel_satname=F-SAT-30B-13E&plan_id=plan
ENSAT-12.8E,Russian Federation 🇷🇺,12.8°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ENSAT-12.8E&sel_satname=ENSAT-12.8E&plan_id=
F-SAT-N7-13.3E,France 🇫🇷,13.3°E,Non-Planned,Early-Stage,No,n/a,No,0.30°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-13.3E&sel_satname=F-SAT-N7-13.3E&plan_id=
F-SAT-P-30B-12.7E-F,France 🇫🇷,12.7°E,Planned,Early-Stage,No,n/a,No,0.30°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-12.7E-F&sel_satname=F-SAT-P-30B-12.7E-F&plan_id=plan
MEASAT-SA2B_1,Malaysia 🇲🇾,13.4°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-SA2B_1&sel_satname=MEASAT-SA2B_1&plan_id=
MEASAT-SA2B,Malaysia 🇲🇾,13.4°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-SA2B&sel_satname=MEASAT-SA2B&plan_id=
ITS-13.5E-N,China 🇨🇳,13.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITS-13.5E-N&sel_satname=ITS-13.5E-N&plan_id=
BHR00000,Bahrain 🇧🇭,13.6°E,Planned,Early-Stage,No,n/a,No,0.60°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BHR00000&sel_satname=BHR00000&plan_id=plan
AMSNL-13.8-KA-2,Netherlands 🇳🇱,13.8°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AMSNL-13.8-KA-2&sel_satname=AMSNL-13.8-KA-2&plan_id=
AMS-B7-13.8E,Israel 🇮🇱,13.8°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=AMS-B7-13.8E&sel_satname=AMS-B7-13.8E&plan_id=
AMS-B2-13.8E,Israel 🇮🇱,13.8°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=AMS-B2-13.8E&sel_satname=AMS-B2-13.8E&plan_id=
NMB00000,Namibia 🇳🇦,12.2°E,Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NMB00000&sel_satname=NMB00000&plan_id=plan
TOR-12M,Russian Federation 🇷🇺,14.0°E,Non-Planned,Late-Stage,Yes,No,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-12M&sel_satname=TOR-12M&plan_id=
