Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
TURKSAT-BSS-T-42E,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-BSS-T-42E&sel_satname=TURKSAT-BSS-T-42E&plan_id=
TURKSAT-42E-FSS-3,Türkiye 🇹🇷,42.0°E,Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TURKSAT-42E-FSS-3&sel_satname=TURKSAT-42E-FSS-3&plan_id=plan
TURKSAT-42E-FSS-2,Türkiye 🇹🇷,42.0°E,Planned,Late-Stage,Yes,No,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-FSS-2&sel_satname=TURKSAT-42E-FSS-2&plan_id=plan
TURKSAT-K2,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-K2&sel_satname=TURKSAT-K2&plan_id=
TURKSAT-42E-FSS,Türkiye 🇹🇷,42.0°E,Planned,Late-Stage,Yes,No,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-FSS&sel_satname=TURKSAT-42E-FSS&plan_id=plan
TURKSAT-KX,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-KX&sel_satname=TURKSAT-KX&plan_id=
TURKSAT-42E-J,Türkiye 🇹🇷,42.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TURKSAT-42E-J&sel_satname=TURKSAT-42E-J&plan_id=
TURKSAT-42E-G,Türkiye 🇹🇷,42.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TURKSAT-42E-G&sel_satname=TURKSAT-42E-G&plan_id=
MADAR-42E,United Arab Emirates 🇦🇪,42.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-42E&sel_satname=MADAR-42E&plan_id=
TURKSAT-42E-H,Türkiye 🇹🇷,42.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TURKSAT-42E-H&sel_satname=TURKSAT-42E-H&plan_id=
TURKSAT-42E-B,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-B&sel_satname=TURKSAT-42E-B&plan_id=
TURKSAT-42E-A,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-A&sel_satname=TURKSAT-42E-A&plan_id=
TURKSAT-1D,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-1D&sel_satname=TURKSAT-1D&plan_id=
TURKSAT-1A,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-1A&sel_satname=TURKSAT-1A&plan_id=
TURKSAT-42E-F,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-F&sel_satname=TURKSAT-42E-F&plan_id=
TURKSAT-42E-C,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-C&sel_satname=TURKSAT-42E-C&plan_id=
NIG00000,Nigeria 🇳🇬,41.82°E,Planned,Early-Stage,No,n/a,No,0.19°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NIG00000&sel_satname=NIG00000&plan_id=plan
INSAT-KA41.8E,India 🇮🇳,41.8°E,Non-Planned,Early-Stage,No,n/a,No,0.21°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA41.8E&sel_satname=INSAT-KA41.8E&plan_id=
SEY00000,Seychelles 🇸🇨,42.25°E,Planned,Early-Stage,No,n/a,No,0.24°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SEY00000&sel_satname=SEY00000&plan_id=plan
QXSI-42.3E-EX-L,China 🇨🇳,42.3°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-42.3E-EX-L&sel_satname=QXSI-42.3E-EX-L&plan_id=
IDRSS-ISL-42.5E,India 🇮🇳,42.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=IDRSS-ISL-42.5E&sel_satname=IDRSS-ISL-42.5E&plan_id=
IDRSS-PFSS-42.5E,India 🇮🇳,42.5°E,Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IDRSS-PFSS-42.5E&sel_satname=IDRSS-PFSS-42.5E&plan_id=plan
IDRSS-NPB-42.5E,India 🇮🇳,42.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IDRSS-NPB-42.5E&sel_satname=IDRSS-NPB-42.5E&plan_id=
NIGCOMSAT-1R,Nigeria 🇳🇬,42.5°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NIGCOMSAT-1R&sel_satname=NIGCOMSAT-1R&plan_id=
SIGNSAT-41E,China 🇨🇳,41.5°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-41E&sel_satname=SIGNSAT-41E&plan_id=
AMS-30B-C2-43E,Israel 🇮🇱,43.0°E,Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AMS-30B-C2-43E&sel_satname=AMS-30B-C2-43E&plan_id=plan
