Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
IOMSAT-132E,United Kingdom 🇬🇧,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IOMSAT-132E&sel_satname=IOMSAT-132E&plan_id=
VINASAT-4A3,Viet Nam 🇻🇳,132.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VINASAT-4A3&sel_satname=VINASAT-4A3&plan_id=
JCSAT-FO-132E,Japan 🇯🇵,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=JCSAT-FO-132E&sel_satname=JCSAT-FO-132E&plan_id=
VIETSAT132,Viet Nam 🇻🇳,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=VIETSAT132&sel_satname=VIETSAT132&plan_id=
N-SAT-Y18-132E,Japan 🇯🇵,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y18-132E&sel_satname=N-SAT-Y18-132E&plan_id=
F-SAT-N7-132E,France 🇫🇷,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-132E&sel_satname=F-SAT-N7-132E&plan_id=
VINASAT-TTC,Viet Nam 🇻🇳,132.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VINASAT-TTC&sel_satname=VINASAT-TTC&plan_id=
JMCS-6-132E,Japan 🇯🇵,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=JMCS-6-132E&sel_satname=JMCS-6-132E&plan_id=
N-STAR-F,Japan 🇯🇵,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-STAR-F&sel_satname=N-STAR-F&plan_id=
N-SAT-Y15-132E,Japan 🇯🇵,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-SAT-Y15-132E&sel_satname=N-SAT-Y15-132E&plan_id=
EDRS-132,France 🇫🇷,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=EDRS-132&sel_satname=EDRS-132&plan_id=
VINASAT-4,Viet Nam 🇻🇳,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=VINASAT-4&sel_satname=VINASAT-4&plan_id=
VINASAT-3,Viet Nam 🇻🇳,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=VINASAT-3&sel_satname=VINASAT-3&plan_id=
D-STAR-1,Japan 🇯🇵,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=D-STAR-1&sel_satname=D-STAR-1&plan_id=
N-STAR-A2,Japan 🇯🇵,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-STAR-A2&sel_satname=N-STAR-A2&plan_id=
N-STAR-A,Japan 🇯🇵,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-STAR-A&sel_satname=N-STAR-A&plan_id=
N-SAT-Y22-132E,Japan 🇯🇵,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-132E&sel_satname=N-SAT-Y22-132E&plan_id=
VINASAT-4A2,Viet Nam 🇻🇳,132.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VINASAT-4A2&sel_satname=VINASAT-4A2&plan_id=
VIETSAT-132,Viet Nam 🇻🇳,131.9°E,Non-Planned,Late-Stage,Yes,Partial,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VIETSAT-132&sel_satname=VIETSAT-132&plan_id=
SIGNSAT-132E,China 🇨🇳,132.1°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-132E&sel_satname=SIGNSAT-132E&plan_id=
VINASAT-5,Viet Nam 🇻🇳,131.8°E,Non-Planned,Early-Stage,No,n/a,No,0.17°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=VINASAT-5&sel_satname=VINASAT-5&plan_id=
VINASAT-FSS-131E-III,Viet Nam 🇻🇳,131.8°E,Planned,Late-Stage,Yes,No,No,0.17°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VINASAT-FSS-131E-III&sel_satname=VINASAT-FSS-131E-III&plan_id=plan
P-SAT-131E,Papua New Guinea 🇵🇬,131.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=P-SAT-131E&sel_satname=P-SAT-131E&plan_id=
MADAR-131E,United Arab Emirates 🇦🇪,131.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-131E&sel_satname=MADAR-131E&plan_id=
