Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
MADAR-52.5E,United Arab Emirates 🇦🇪,52.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MADAR-52.5E&sel_satname=MADAR-52.5E&plan_id=
YAHSAT-FSS4-52.5E,United Arab Emirates 🇦🇪,52.5°E,Planned,Early-Stage,No,n/a,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YAHSAT-FSS4-52.5E&sel_satname=YAHSAT-FSS4-52.5E&plan_id=plan
YAHSAT-FSS3-52.5E,United Arab Emirates 🇦🇪,52.5°E,Planned,Early-Stage,No,n/a,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YAHSAT-FSS3-52.5E&sel_satname=YAHSAT-FSS3-52.5E&plan_id=plan
YAHSAT-FSS-52.5E,United Arab Emirates 🇦🇪,52.5°E,Planned,Late-Stage,Yes,No,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAHSAT-FSS-52.5E&sel_satname=YAHSAT-FSS-52.5E&plan_id=plan
EMARSAT-1G,United Arab Emirates 🇦🇪,52.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-1G&sel_satname=EMARSAT-1G&plan_id=
YAHSAT,United Arab Emirates 🇦🇪,52.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAHSAT&sel_satname=YAHSAT&plan_id=
EMARSAT-5G,United Arab Emirates 🇦🇪,52.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-5G&sel_satname=EMARSAT-5G&plan_id=
YAHSAT-FSS2-52.5E,United Arab Emirates 🇦🇪,52.5°E,Planned,Late-Stage,Yes,No,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAHSAT-FSS2-52.5E&sel_satname=YAHSAT-FSS2-52.5E&plan_id=plan
MADAR-52.5E-3,United Arab Emirates 🇦🇪,52.5°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-52.5E-3&sel_satname=MADAR-52.5E-3&plan_id=
MCO-FSS-52E,Monaco 🇲🇨,52.0°E,Planned,Late-Stage,Yes,No,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MCO-FSS-52E&sel_satname=MCO-FSS-52E&plan_id=plan
MCO-FSS-52EAP,Monaco 🇲🇨,52.0°E,Planned,Late-Stage,Yes,No,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MCO-FSS-52EAP&sel_satname=MCO-FSS-52EAP&plan_id=plan
MCO-FSS-52EA,Monaco 🇲🇨,52.0°E,Planned,Late-Stage,Yes,No,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MCO-FSS-52EA&sel_satname=MCO-FSS-52EA&plan_id=plan
MCO-FSS-52EB,Monaco 🇲🇨,52.0°E,Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MCO-FSS-52EB&sel_satname=MCO-FSS-52EB&plan_id=plan
MCO-FSS-52EA TTC,Monaco 🇲🇨,52.0°E,Planned,Late-Stage,Yes,No,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MCO-FSS-52EA+TTC&sel_satname=MCO-FSS-52EA+TTC&plan_id=plan
MONASAT-52EC,Monaco 🇲🇨,52.0°E,Non-Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MONASAT-52EC&sel_satname=MONASAT-52EC&plan_id=
MONASAT-52EA,Monaco 🇲🇨,52.0°E,Non-Planned,Late-Stage,Yes,No,Total,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MONASAT-52EA&sel_satname=MONASAT-52EA&plan_id=
MCO00000,Monaco 🇲🇨,52.0°E,Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MCO00000&sel_satname=MCO00000&plan_id=plan
MONASAT-52EB,Monaco 🇲🇨,52.0°E,Non-Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MONASAT-52EB&sel_satname=MONASAT-52EB&plan_id=
SKYNET-4L,United Kingdom 🇬🇧,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SKYNET-4L&sel_satname=SKYNET-4L&plan_id=
EXPRESS-5B,Russian Federation 🇷🇺,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-5B&sel_satname=EXPRESS-5B&plan_id=
F-SAT-30B-53E,France 🇫🇷,53.0°E,Planned,Early-Stage,No,n/a,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-53E&sel_satname=F-SAT-30B-53E&plan_id=plan
EXPRESS-5KA,Russian Federation 🇷🇺,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-5KA&sel_satname=EXPRESS-5KA&plan_id=
USNN-2,United States 🇺🇸,53.0°E,Non-Planned,Early-Stage,No,n/a,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USNN-2&sel_satname=USNN-2&plan_id=
EXPRESS-5,Russian Federation 🇷🇺,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-5&sel_satname=EXPRESS-5&plan_id=
SKYNET-4C,United Kingdom 🇬🇧,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SKYNET-4C&sel_satname=SKYNET-4C&plan_id=
