Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
SIGNSAT-108E,China 🇨🇳,108.3°E,Non-Planned,Early-Stage,No,n/a,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-108E&sel_satname=SIGNSAT-108E&plan_id=
NUSANTARA-B1-E,Indonesia 🇮🇩,108.0°E,Non-Planned,Early-Stage,No,n/a,No,0.24°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-B1-E&sel_satname=NUSANTARA-B1-E&plan_id=
TELKOM-108E,Indonesia 🇮🇩,108.0°E,Non-Planned,Late-Stage,Yes,No,No,0.24°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TELKOM-108E&sel_satname=TELKOM-108E&plan_id=
PALAPA-B1,Indonesia 🇮🇩,108.0°E,Non-Planned,Late-Stage,Yes,No,No,0.24°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PALAPA-B1&sel_satname=PALAPA-B1&plan_id=
PALAPA-C2,Indonesia 🇮🇩,108.0°E,Non-Planned,Late-Stage,Yes,No,No,0.24°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PALAPA-C2&sel_satname=PALAPA-C2&plan_id=
PALAPA-B1-EC,Indonesia 🇮🇩,108.0°E,Non-Planned,Late-Stage,Yes,No,No,0.24°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PALAPA-B1-EC&sel_satname=PALAPA-B1-EC&plan_id=
YEM00002,Yemen 🇾🇪,108.0°E,Planned,Early-Stage,No,n/a,No,0.24°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YEM00002&sel_satname=YEM00002&plan_id=plan
NUSANTARA-TS1-A,Indonesia 🇮🇩,108.0°E,Non-Planned,Early-Stage,No,n/a,No,0.24°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-TS1-A&sel_satname=NUSANTARA-TS1-A&plan_id=
DFH-5-01B,China 🇨🇳,107.5°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFH-5-01B&sel_satname=DFH-5-01B&plan_id=
INMARSAT-7-107E5,Switzerland 🇨🇭,107.5°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-107E5&sel_satname=INMARSAT-7-107E5&plan_id=
INSAT-KA107.5E,India 🇮🇳,107.5°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA107.5E&sel_satname=INSAT-KA107.5E&plan_id=
