Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
STATSIONAR-21,Russian Federation 🇷🇺,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-21&sel_satname=STATSIONAR-21&plan_id=
IK-103E-F,Russian Federation 🇷🇺,103.0°E,Planned,Early-Stage,No,n/a,No,0.09°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IK-103E-F&sel_satname=IK-103E-F&plan_id=plan
NUSANTARA-K1A-30B,Indonesia 🇮🇩,103.0°E,Planned,Early-Stage,No,n/a,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NUSANTARA-K1A-30B&sel_satname=NUSANTARA-K1A-30B&plan_id=plan
EXPRESS-9P,Russian Federation 🇷🇺,103.0°E,Planned,Late-Stage,Yes,No,No,0.09°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-9P&sel_satname=EXPRESS-9P&plan_id=plan
KOREASAT-103K,Korea (Rep. of) 🇰🇷,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-103K&sel_satname=KOREASAT-103K&plan_id=
USOBO-17C,United States 🇺🇸,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-17C&sel_satname=USOBO-17C&plan_id=
USGON-3,United States 🇺🇸,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGON-3&sel_satname=USGON-3&plan_id=
USOBO-17B,United States 🇺🇸,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-17B&sel_satname=USOBO-17B&plan_id=
NUSANTARA-B4-A,Indonesia 🇮🇩,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-B4-A&sel_satname=NUSANTARA-B4-A&plan_id=
F-SAT-N6-103E,France 🇫🇷,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-103E&sel_satname=F-SAT-N6-103E&plan_id=
DFH-4-OB,China 🇨🇳,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFH-4-OB&sel_satname=DFH-4-OB&plan_id=
EXPRESS-9,Russian Federation 🇷🇺,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-9&sel_satname=EXPRESS-9&plan_id=
CHNSAT-103E,China 🇨🇳,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHNSAT-103E&sel_satname=CHNSAT-103E&plan_id=
CHINASAT-65,China 🇨🇳,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-65&sel_satname=CHINASAT-65&plan_id=
EXPRESS-9B,Russian Federation 🇷🇺,103.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.09°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-9B&sel_satname=EXPRESS-9B&plan_id=
STW-2,China 🇨🇳,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STW-2&sel_satname=STW-2&plan_id=
USTRO-8,United States 🇺🇸,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USTRO-8&sel_satname=USTRO-8&plan_id=
DFH-3-OB,China 🇨🇳,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.09°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFH-3-OB&sel_satname=DFH-3-OB&plan_id=
KOREASAT-103.2A,Korea (Rep. of) 🇰🇷,103.2°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-103.2A&sel_satname=KOREASAT-103.2A&plan_id=
