Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
CHINASAT-22,China 🇨🇳,98.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.29°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-22&sel_satname=CHINASAT-22&plan_id=
DFH-3A-OC,China 🇨🇳,98.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.29°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFH-3A-OC&sel_satname=DFH-3A-OC&plan_id=
CHNHTSAT-98E,China 🇨🇳,98.0°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNHTSAT-98E&sel_satname=CHNHTSAT-98E&plan_id=
PROGNOZ-8,Russian Federation 🇷🇺,98.0°E,Non-Planned,Late-Stage,Yes,No,No,0.29°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PROGNOZ-8&sel_satname=PROGNOZ-8&plan_id=
GALS-M-8,Russian Federation 🇷🇺,98.0°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GALS-M-8&sel_satname=GALS-M-8&plan_id=
CHINASAT-3,China 🇨🇳,98.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.29°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-3&sel_satname=CHINASAT-3&plan_id=
QATARSAT-G5-99E,Qatar 🇶🇦,99.0°E,Non-Planned,Early-Stage,No,n/a,No,0.71°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-99E&sel_satname=QATARSAT-G5-99E&plan_id=
QATARSAT-G3-24,Qatar 🇶🇦,99.0°E,Non-Planned,Late-Stage,Yes,No,No,0.71°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=QATARSAT-G3-24&sel_satname=QATARSAT-G3-24&plan_id=
QATARSAT-30B-99E-G2,Qatar 🇶🇦,99.0°E,Planned,Early-Stage,No,n/a,No,0.71°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-99E-G2&sel_satname=QATARSAT-30B-99E-G2&plan_id=plan
QATARSAT-30B-99E,Qatar 🇶🇦,99.0°E,Planned,Early-Stage,No,n/a,No,0.71°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-99E&sel_satname=QATARSAT-30B-99E&plan_id=plan
LBN00000,Lebanon 🇱🇧,97.5°E,Planned,Early-Stage,No,n/a,No,0.79°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=LBN00000&sel_satname=LBN00000&plan_id=plan
INSAT-KA97.3E,India 🇮🇳,97.3°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA97.3E&sel_satname=INSAT-KA97.3E&plan_id=
INSAT-C-Y17(97.3E),India 🇮🇳,97.3°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-C-Y17(97.3E)&sel_satname=INSAT-C-Y17(97.3E)&plan_id=
INSAT-KUP-FSS(97.3E),India 🇮🇳,97.3°E,Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KUP-FSS(97.3E)&sel_satname=INSAT-KUP-FSS(97.3E)&plan_id=plan
INSAT-EXC(97.3E),India 🇮🇳,97.3°E,Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-EXC(97.3E)&sel_satname=INSAT-EXC(97.3E)&plan_id=plan
