License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
NSS-BSS 108.2E TTC,Netherlands 🇳🇱,108.2°E,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-BSS+108.2E+TTC&sel_satname=NSS-BSS+108.2E+TTC&plan_id=
LUX-G5-25,Luxembourg 🇱🇺,108.2°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=LUX-G5-25&sel_satname=LUX-G5-25&plan_id=
INDOSTAR-110E,Indonesia 🇮🇩,108.2°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INDOSTAR-110E&sel_satname=INDOSTAR-110E&plan_id=
GIBSAT-108.2E,United Kingdom 🇬🇧,108.2°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GIBSAT-108.2E&sel_satname=GIBSAT-108.2E&plan_id=
INDOSTAR-110E-K,Indonesia 🇮🇩,108.2°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INDOSTAR-110E-K&sel_satname=INDOSTAR-110E-K&plan_id=
LUX-G7-20,Luxembourg 🇱🇺,108.2°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=LUX-G7-20&sel_satname=LUX-G7-20&plan_id=
LUX-G11-108.2E,Luxembourg 🇱🇺,108.2°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=LUX-G11-108.2E&sel_satname=LUX-G11-108.2E&plan_id=
LUX-G10-108.2E,Luxembourg 🇱🇺,108.2°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=LUX-G10-108.2E&sel_satname=LUX-G10-108.2E&plan_id=
AM-SAT A4,United Kingdom 🇬🇧,108.2°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AM-SAT+A4&sel_satname=AM-SAT+A4&plan_id=
GESATCOM-A4,United Kingdom 🇬🇧,108.2°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GESATCOM-A4&sel_satname=GESATCOM-A4&plan_id=
LUX-30B-G6-108.2E,Luxembourg 🇱🇺,108.2°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=LUX-30B-G6-108.2E&sel_satname=LUX-30B-G6-108.2E&plan_id=plan
AM-SAT-108.2E-G,United Kingdom 🇬🇧,108.2°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AM-SAT-108.2E-G&sel_satname=AM-SAT-108.2E-G&plan_id=
SIGNSAT-108E,China 🇨🇳,108.3°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-108E&sel_satname=SIGNSAT-108E&plan_id=
