Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
GRC00000,Greece 🇬🇷,22.05°E,Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GRC00000&sel_satname=GRC00000&plan_id=plan
OMANSAT-22E,Oman 🇴🇲,22.0°E,Non-Planned,Early-Stage,No,n/a,No,0.06°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-22E&sel_satname=OMANSAT-22E&plan_id=
EP-SAT-22E,France 🇫🇷,22.0°E,Non-Planned,Early-Stage,No,n/a,No,0.06°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EP-SAT-22E&sel_satname=EP-SAT-22E&plan_id=
TIBASAT-22.5E,Egypt 🇪🇬,22.5°E,Non-Planned,Early-Stage,No,n/a,No,0.44°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TIBASAT-22.5E&sel_satname=TIBASAT-22.5E&plan_id=
SMMSAT-3R,Sweden 🇸🇪,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.56°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-3R&sel_satname=SMMSAT-3R&plan_id=
SMMSAT-3R_1,Sweden 🇸🇪,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.56°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-3R_1&sel_satname=SMMSAT-3R_1&plan_id=
F-SAT-30B-1-21.5E,France 🇫🇷,21.5°E,Planned,Early-Stage,No,n/a,No,0.56°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-1-21.5E&sel_satname=F-SAT-30B-1-21.5E&plan_id=plan
F-SAT-E-30B-21.5E,France 🇫🇷,21.5°E,Planned,Late-Stage,Yes,No,No,0.56°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-E-30B-21.5E&sel_satname=F-SAT-E-30B-21.5E&plan_id=plan
EP-SAT-21.5E,France 🇫🇷,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.56°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EP-SAT-21.5E&sel_satname=EP-SAT-21.5E&plan_id=
FMS6-21.5E,France 🇫🇷,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.56°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS6-21.5E&sel_satname=FMS6-21.5E&plan_id=
