Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
KOREASAT-103.2A,Korea (Rep. of) 🇰🇷,103.2°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-103.2A&sel_satname=KOREASAT-103.2A&plan_id=
EXPRESS-9B,Russian Federation 🇷🇺,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EXPRESS-9B&sel_satname=EXPRESS-9B&plan_id=
CHNSAT-103E,China 🇨🇳,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHNSAT-103E&sel_satname=CHNSAT-103E&plan_id=
F-SAT-N6-103E,France 🇫🇷,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-103E&sel_satname=F-SAT-N6-103E&plan_id=
KOREASAT-103K,Korea (Rep. of) 🇰🇷,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-103K&sel_satname=KOREASAT-103K&plan_id=
USGON-3,United States 🇺🇸,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGON-3&sel_satname=USGON-3&plan_id=
EXPRESS-9,Russian Federation 🇷🇺,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EXPRESS-9&sel_satname=EXPRESS-9&plan_id=
USOBO-17C,United States 🇺🇸,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-17C&sel_satname=USOBO-17C&plan_id=
NUSANTARA-K1A-30B,Indonesia 🇮🇩,103.0°E,Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NUSANTARA-K1A-30B&sel_satname=NUSANTARA-K1A-30B&plan_id=plan
EXPRESS-9P,Russian Federation 🇷🇺,103.0°E,Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EXPRESS-9P&sel_satname=EXPRESS-9P&plan_id=plan
NUSANTARA-B4-A,Indonesia 🇮🇩,103.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-B4-A&sel_satname=NUSANTARA-B4-A&plan_id=
STW-2,China 🇨🇳,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STW-2&sel_satname=STW-2&plan_id=
DFH-3-OB,China 🇨🇳,103.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-3-OB&sel_satname=DFH-3-OB&plan_id=
