Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
INSAT-EK74,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-EK74&sel_satname=INSAT-EK74&plan_id=
INSAT-2M (74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2M+(74)&sel_satname=INSAT-2M+(74)&plan_id=
INSAT-2C,India 🇮🇳,74.0°E,Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2C&sel_satname=INSAT-2C&plan_id=plan
INSAT-1B,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-1B&sel_satname=INSAT-1B&plan_id=
INSAT-G5(74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-G5(74)&sel_satname=INSAT-G5(74)&plan_id=
INSAT-KU11(74)E,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-KU11(74)E&sel_satname=INSAT-KU11(74)E&plan_id=
INSAT-KAUHF (74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-KAUHF+(74)&sel_satname=INSAT-KAUHF+(74)&plan_id=
INSAT-2(74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2(74)&sel_satname=INSAT-2(74)&plan_id=
INSAT-TTC(74)E,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-TTC(74)E&sel_satname=INSAT-TTC(74)E&plan_id=
INSAT-2E74,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2E74&sel_satname=INSAT-2E74&plan_id=
INSAT-2K (74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2K+(74)&sel_satname=INSAT-2K+(74)&plan_id=
INSAT-META(74E),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-META(74E)&sel_satname=INSAT-META(74E)&plan_id=
INSAT-KU17(74E),India 🇮🇳,74.0°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KU17(74E)&sel_satname=INSAT-KU17(74E)&plan_id=
