Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
F-SAT-N-E-7E,France 🇫🇷,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N-E-7E&sel_satname=F-SAT-N-E-7E&plan_id=
F-SAT-KU2-E-7E,France 🇫🇷,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-KU2-E-7E&sel_satname=F-SAT-KU2-E-7E&plan_id=
F-SAT-N7-7E,France 🇫🇷,7.0°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-7E&sel_satname=F-SAT-N7-7E&plan_id=
USMB-6,United States 🇺🇸,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-6&sel_satname=USMB-6&plan_id=
CYP-SAT-KM-7E,Cyprus 🇨🇾,7.0°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CYP-SAT-KM-7E&sel_satname=CYP-SAT-KM-7E&plan_id=
F-SAT-E-30B-7E,France 🇫🇷,7.0°E,Planned,Early-Stage,Yes,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-E-30B-7E&sel_satname=F-SAT-E-30B-7E&plan_id=plan
F-SAT-30B-7E,France 🇫🇷,7.0°E,Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-7E&sel_satname=F-SAT-30B-7E&plan_id=plan
EUTELSAT 2-7E,France 🇫🇷,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+2-7E&sel_satname=EUTELSAT+2-7E&plan_id=
EUTELSAT 1-3,France 🇫🇷,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+1-3&sel_satname=EUTELSAT+1-3&plan_id=
EUTELSAT 3-7E,France 🇫🇷,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+3-7E&sel_satname=EUTELSAT+3-7E&plan_id=
F-SAT-N3-7E,France 🇫🇷,7.0°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N3-7E&sel_satname=F-SAT-N3-7E&plan_id=
EUTELSAT-KA-7E,France 🇫🇷,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT-KA-7E&sel_satname=EUTELSAT-KA-7E&plan_id=
F-SAT-KA-E-7E,France 🇫🇷,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-KA-E-7E&sel_satname=F-SAT-KA-E-7E&plan_id=
EUTELSAT-B1-7E,France 🇫🇷,7.0°E,Non-Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT-B1-7E&sel_satname=EUTELSAT-B1-7E&plan_id=
EUTELSAT EXB-7E,France 🇫🇷,7.0°E,Planned,Late-Stage,Yes,No,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-7E&sel_satname=EUTELSAT+EXB-7E&plan_id=plan
F-SAT-N5-7E,France 🇫🇷,7.0°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N5-7E&sel_satname=F-SAT-N5-7E&plan_id=
F-SAT-N7-7.2E,France 🇫🇷,7.2°E,Non-Planned,Early-Stage,No,n/a,No,0.22°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-7.2E&sel_satname=F-SAT-N7-7.2E&plan_id=
SKYNET-5C,United Kingdom 🇬🇧,6.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.98°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-5C&sel_satname=SKYNET-5C&plan_id=
SKYNET-4K,United Kingdom 🇬🇧,6.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.98°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-4K&sel_satname=SKYNET-4K&plan_id=
SKYNET-5C-KA3,United Kingdom 🇬🇧,6.0°E,Non-Planned,Early-Stage,No,Partial,No,0.98°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-5C-KA3&sel_satname=SKYNET-5C-KA3&plan_id=
SKYNET-4B,United Kingdom 🇬🇧,6.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.98°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-4B&sel_satname=SKYNET-4B&plan_id=
